Symbol,Name,Exchange,Type,Category,Currency,Unit,LastPrice,YearLow,YearHigh,MarketCapitalisation,AverageDailyVolume
MCX.NS,Multi Commodity Exchange of India Limited,NSI,EQUITY,Asset Management,,Share,,,,,
MC,Moelis & Company,NYQ,EQUITY,Asset Management,USD,Share,29.38,26.03,37.37,441.16M,185495
AB,AllianceBernstein Holding L.P.,NYQ,EQUITY,Asset Management,USD,Share,30.27,22.40,32.74,2.83B,231446
MGP.AX,Managed Accounts Holdings Limited,ASX,EQUITY,Asset Management,AUD,Share,0.19,0.14,0.26,24.33M,20984
WP.V,Western Pacific Trust Co.,VAN,EQUITY,Asset Management,CAD,Share,0.12,0.05,0.50,3.25M,1578
QVE.AX,QV Equities Limited,ASX,EQUITY,Asset Management,AUD,Share,1.05,0.94,1.14,,79646
VTLN.F,VONTOBEL HLDG N,FRA,EQUITY,Asset Management,EUR,Share,41.726,25.500,47.627,,381
CNS,Cohen & Steers Inc.,NYQ,EQUITY,Asset Management,USD,Share,35.54,32.95,47.16,1.55B,119287
PGC.NZ,Pyne Gould Corporation Limited,NZE,EQUITY,Asset Management,NZD,Share,0.32,0.30,0.46,62.24M,7477
GLJ.DU,GRENKELEASING,DUS,EQUITY,Asset Management,EUR,Share,122.629,72.200,131.080,,69
KKR,KKR & Co. L.P.,NYQ,EQUITY,Asset Management,USD,Share,23.07,18.84,25.58,10.53B,2243570
SMCG,Millennium Investment & Acquisition Company Inc,PNK,EQUITY,Asset Management,USD,Share,0.56,0.42,0.95,5.10M,2532
XEK.SG,FORTRESS INVEST-A,STU,EQUITY,Asset Management,EUR,Share,6.818,4.440,8.017,,81
M.V,Mosaic Capital Corporation,VAN,EQUITY,Asset Management,CAD,Share,9.73,9.00,14.95,84.20M,4706
ASA,ASA Gold and Precious Metals Limited,NYQ,EQUITY,Asset Management,USD,Share,9.98,9.01,14.99,175.34M,74735
LAZ,Lazard Ltd.,NYQ,EQUITY,Asset Management,USD,Share,55.99,43.12,58.85,7.04B,735784
XEK.F,FORTRESS INVEST-A,FRA,EQUITY,Asset Management,EUR,Share,6.700,4.583,8.100,,232
CET,Central Securities Corp.,ASE,EQUITY,Asset Management,USD,Share,21.53,20.71,24.13,530.63M,27508
TCI.V,Target Capital Inc.,VAN,EQUITY,Asset Management,CAD,Share,0.68,0.41,2.45,3.85M,88
INVP.L,Investec plc,LSE,EQUITY,Asset Management,GBp,Share,585.0950,477.2000,649.5000,5.31B,1401071
SDR.L,Schroders plc,LSE,EQUITY,Asset Management,GBp,Share,3244.8401,2086.0000,3441.0000,8.72B,317609
FSZ.TO,Fiera Capital Corporation,TOR,EQUITY,Asset Management,CAD,Share,12.79,11.12,14.31,887.55M,23136
IFL.AX,IOOF Holdings Limited,ASX,EQUITY,Asset Management,AUD,Share,9.78,8.18,10.98,2.54B,1425980
KADVANI.BO,Atlanta Infrastructure and Finance Limited,BSE,EQUITY,Asset Management,,Share,,,,,
SGE.V,Strategem Capital Corp.,VAN,EQUITY,Asset Management,CAD,Share,1.00,1.00,2.18,5.26M,570
BX,The Blackstone Group L.P.,NYQ,EQUITY,Asset Management,USD,Share,41.77,26.56,44.43,24.95B,4276920
SEIC,SEI Investments Co.,NMS,EQUITY,Asset Management,USD,Share,49.03,31.89,50.75,8.25B,597144
MBB.DE,MBB Industries AG,GER,EQUITY,Asset Management,EUR,Share,24.909,18.550,26.725,155.98M,935
GCP.L,GCP Infrastructure Investments Ltd.,LSE,EQUITY,Asset Management,GBp,Share,0.0000,,116.3000,,
DHIL,Diamond Hill Investment Group Inc.,NMS,EQUITY,Asset Management,USD,Share,197.49,106.53,209.00,613.85M,10818
NFX.V,NexGen Financial Corporation,VAN,EQUITY,Asset Management,,Share,,,,,
LAQ.V,La Quinta Resources Corp.,VAN,EQUITY,Asset Management,CAD,Share,0.010,0.005,0.015,53535.00,2266
NOAH,Noah Holdings Limited,NYQ,EQUITY,Asset Management,USD,Share,30.97,12.89,37.96,1.46B,728557
RCP.L,RIT Capital Partners plc,LSE,EQUITY,Asset Management,GBp,Share,15.7813,1265.5500,1615.0000,2.44B,35481
AMG,Affiliated Managers Group Inc.,NYQ,EQUITY,Asset Management,USD,Share,221.49,174.43,230.63,11.86B,352340
ASX.AX,ASX Limited,ASX,EQUITY,Asset Management,AUD,Share,40.68,34.07,45.37,8.23B,558121
TCN.TO,Tricon Capital Group Inc.,TOR,EQUITY,Asset Management,CAD,Share,10.87,7.17,11.97,1.05B,252891
STT,State Street Corporation,NYQ,EQUITY,Asset Management,USD,Share,78.23,64.21,81.20,31.92B,2078970
APAM,Artisan Partners Asset Management Inc.,NYQ,EQUITY,Asset Management,USD,Share,45.94,43.05,56.99,1.83B,226706
WCM-A.TO,Wilmington Capital Management Inc.,TOR,EQUITY,Asset Management,CAD,Share,0.00,3.66,4.94,35.79M,
DC-PB.TO,Dundee Corporation,TOR,EQUITY,Asset Management,CAD,Share,20.50,17.50,25.54,1.10B,2727
SOHL,Southern Trust Securities Holding Corporation,PNK,EQUITY,Asset Management,USD,Share,0.02,0.01,0.20,,37
OZM,Och-Ziff Capital Management Group LLC,NYQ,EQUITY,Asset Management,USD,Share,12.64,10.01,14.45,2.20B,558532
PJR.SG,PIPER JAFFRAY,STU,EQUITY,Asset Management,EUR,Share,42.017,34.900,52.487,,
CSWC,Capital Southwest Corporation,NMS,EQUITY,Asset Management,USD,Share,50.06,33.91,51.95,778.22M,32264
NNS.BE,NANOSTART,BER,EQUITY,Asset Management,EUR,Share,1.620,1.006,3.047,,56
IHJ.BE,VZ HOLDING N,BER,EQUITY,Asset Management,EUR,Share,203.57,120.73,231.98,,
TSL.BO,TSL Industries Limited,BSE,EQUITY,Asset Management,,Share,,,,,
NFD-A.V,Northfield Capital Corp.,VAN,EQUITY,Asset Management,CAD,Share,0.00,18.00,30.00,47.20M,
FRK.F,FRANKLIN RESOURCES,FRA,EQUITY,Asset Management,EUR,Share,44.948,39.370,50.325,,158
VTLN.SG,VONTOBEL HLDG N,STU,EQUITY,Asset Management,EUR,Share,41.571,26.100,47.270,,555
JAF.BE,JAFCO,BER,EQUITY,Asset Management,EUR,Share,35.196,26.135,39.830,,1
BACT.L,BACIT Limited,LSE,EQUITY,Asset Management,GBp,Share,1.2490,113.2560,132.0000,500.01M,139318
EV,Eaton Vance Corp.,NYQ,EQUITY,Asset Management,USD,Share,39.99,33.47,46.75,4.45B,780613
SCIN.L,Scottish Investment Trust Ord,LSE,EQUITY,Asset Management,GBp,Share,7.0725,536.0000,670.0000,687.11M,32796
CLIG.L,City of London Investment Group PLC,LSE,EQUITY,Asset Management,GBp,Share,348.3380,251.2500,365.0000,86.10M,5918
NNS.SG,NANOSTART,STU,EQUITY,Asset Management,EUR,Share,1.568,0.961,3.040,,651
KSP-UN.TO,Kingsway Linked Return of Capital Trust,TOR,EQUITY,Asset Management,CAD,Share,0.00,22.75,25.30,,
SSI.V,Southern Sun Minerals Inc.,VAN,EQUITY,Asset Management,CAD,Share,0.00,0.01,0.15,119700.00,
VRNL.PA,Verneuil Participations,PAR,EQUITY,Asset Management,EUR,Share,0.96,0.75,3.50,989100.00,792
HRZN,Horizon Technology Finance Corporation,NMS,EQUITY,Asset Management,USD,Share,13.17,11.81,14.59,,70516
TPOG.L,Third Point Offshore Investors Limited,LSE,EQUITY,Asset Management,GBp,Share,16.951,15.950,1684.987,,243
GLJ.DE,GrenkeLeasing AG,GER,EQUITY,Asset Management,EUR,Share,123.20,70.31,134.50,1.92B,8359
IFIC.DU,EXOR,DUS,EQUITY,Asset Management,EUR,Share,43.364,26.705,45.715,,
IUR.DU,KAP-BETEILIGUNGS,DUS,EQUITY,Asset Management,EUR,Share,34.579,19.950,38.190,,83
FGF.V,Capital DGMC Inc.,VAN,EQUITY,Asset Management,CAD,Share,0.12,0.06,0.14,2.29M,1755
LSE.L,London Stock Exchange Group plc,LSE,EQUITY,Asset Management,GBp,Share,2429.4099,1675.5649,2623.0000,9.01B,687302
WSFIN.BO,Wall Street Finance Ltd.,BSE,EQUITY,Asset Management,,Share,,,,,
ZOF.F,SBI HOLDINGS,FRA,EQUITY,Asset Management,EUR,Share,12.659,7.300,13.262,,42
LM,Legg Mason Inc.,NYQ,EQUITY,Asset Management,USD,Share,52.37,45.68,59.19,5.45B,1074240
IVZ,Invesco Ltd.,NYQ,EQUITY,Asset Management,USD,Share,38.72,34.40,42.05,16.37B,2722620
LWDB.L,The Law Debenture Corporation plc,LSE,EQUITY,Asset Management,GBp,Share,4.9674,465.1000,545.5000,620.98M,69309
DC-A.TO,Dundee Corporation,TOR,EQUITY,Asset Management,CAD,Share,11.84,10.87,19.16,702.12M,52074
YBR.AX,Yellow Brick Road Holdings Limited,ASX,EQUITY,Asset Management,AUD,Share,0.50,0.46,0.72,133.52M,121438
JAF.DU,JAFCO,DUS,EQUITY,Asset Management,EUR,Share,34.504,25.485,39.495,,113
IAM.TO,Integrated Asset Management Corp.,TOR,EQUITY,Asset Management,CAD,Share,1.13,0.78,1.20,30.17M,13064
GIMB.BR,GIMV NV,BRU,EQUITY,Asset Management,EUR,Share,43.62,34.16,44.95,1.11B,21234
CIX.TO,CI Financial Corp,TOR,EQUITY,Asset Management,CAD,Share,34.15,30.56,36.25,9.58B,463197
CVG.TO,Clairvest Group Inc.,TOR,EQUITY,Asset Management,CAD,Share,28.92,23.10,29.99,453.87M,266
RELCAPITAL.BO,Reliance Capital Limited,BSE,EQUITY,Asset Management,,Share,,,,,
ZYA.F,STATE STREET,FRA,EQUITY,Asset Management,EUR,Share,70.316,50.264,72.697,,2
EVR,Evercore Partners Inc.,NYQ,EQUITY,Asset Management,USD,Share,53.90,44.67,58.50,2.08B,359759
AGF-B.TO,AGF Management Limited,TOR,EQUITY,Asset Management,CAD,Share,6.37,5.32,12.85,492.87M,299731
SIHL.L,Symphony International Holdings Limited,LSE,EQUITY,Asset Management,USD,Share,0.80818,0.68750,0.88000,429.32M,218098
KBCA.BR,KBC Ancora SCA,BRU,EQUITY,Asset Management,EUR,Share,36.55,20.20,38.79,2.86B,80132
MLVES.PA,Vestasia Limited,PAR,EQUITY,Asset Management,EUR,Share,0.51,0.32,1.06,1.80M,1
RAND,Rand Capital Corporation,NCM,EQUITY,Asset Management,USD,Share,3.87,2.92,4.25,25.31M,3052
ZYA.SG,STATE STREET,STU,EQUITY,Asset Management,EUR,Share,69.945,50.173,72.697,,
CLMS,Calamos Asset Management Inc.,NMS,EQUITY,Asset Management,USD,Share,12.22,11.15,14.44,251.29M,75635
RAF.AX,Raffles Capital Limited,ASX,EQUITY,Asset Management,AUD,Share,0.20,0.20,0.40,,
CIFC,CIFC Corp.,NCM,EQUITY,Asset Management,USD,Share,7.85,7.00,10.16,202.15M,6700
LIO.L,Liontrust Asset Management Plc,LSE,EQUITY,Asset Management,GBp,Share,297.8610,208.0000,339.9000,147.06M,4403
URB-A.TO,Urbana Corp.,TOR,EQUITY,Asset Management,CAD,Share,2.16,1.78,2.32,,40336
JAN.MU,JAPAN ASIA INVT,MUN,EQUITY,Asset Management,EUR,Share,0.49,0.39,0.67,,
AFI.AX,Australian Foundation Investment Company Limited,ASX,EQUITY,Asset Management,AUD,Share,6.18,5.80,6.35,6.79B,303125
BEN,Franklin Resources Inc.,NYQ,EQUITY,Asset Management,USD,Share,50.11,47.59,59.43,30.24B,1841850
VBDESAI.BO,V. B. Desai Financial Services Limited,BSE,EQUITY,Asset Management,,Share,,,,,
JUP.L,Jupiter Fund Management Plc,LSE,EQUITY,Asset Management,GBp,Share,453.3190,313.7000,472.7000,1.99B,768232
FBRC,FBR & Co.,NMS,EQUITY,Asset Management,USD,Share,22.62,20.68,30.00,175.43M,66329
HGG.L,Henderson Group plc,LSE,EQUITY,Asset Management,GBp,Share,273.7590,180.1000,303.3000,2.92B,2328233
NTRS,Northern Trust Corporation,NMS,EQUITY,Asset Management,USD,Share,76.37,60.78,78.88,18.03B,1180550
CGF.AX,Challenger Limited,ASX,EQUITY,Asset Management,AUD,Share,6.79,5.81,8.27,3.85B,2179130
KBC.AX,KeyBridge Capital Limited,ASX,EQUITY,Asset Management,AUD,Share,0.19,0.16,0.20,27.02M,75628
KMX,CarMax Inc.,NYQ,EQUITY,Auto Dealerships,USD,Share,69.94,43.27,75.40,14.19B,1471070
AGOU.L,Ashmore Global Opportunities Ltd,LSE,EQUITY,Asset Management,USD,Share,5.0210,3.7500,5.6699,,5922
SAH,Sonic Automotive Inc.,NYQ,EQUITY,Auto Dealerships,USD,Share,23.98,21.76,27.84,1.23B,292105
PDG.L,Pendragon PLC,LSE,EQUITY,Auto Dealerships,GBp,Share,38.2095,7.7000,41.5000,537.04M,270005
AN,AutoNation Inc.,NYQ,EQUITY,Auto Dealerships,USD,Share,63.36,46.16,67.50,7.47B,851386
LAS,Lentuo International Inc.,NYQ,EQUITY,Auto Dealerships,,Share,7,0,36,,59776
IZO.SG,JD GROUP,STU,EQUITY,Auto Dealerships,EUR,Share,2.373,1.430,2.500,,554
IZO.BE,JD GROUP,BER,EQUITY,Auto Dealerships,EUR,Share,2.42,1.49,2.54,,45
ACQ.TO,AutoCanada Inc.,TOR,EQUITY,Auto Dealerships,CAD,Share,40.61,31.32,78.00,985.15M,131079
AUTCF,AutoChina International Ltd.,PNK,EQUITY,Auto Dealerships,USD,Share,22.01,12.00,28.00,506.30M,422
LAD,Lithia Motors Inc.,NYQ,EQUITY,Auto Dealerships,USD,Share,111.71,63.05,117.14,3.02B,292689
CALI,China Auto Logistic Inc.,NGM,EQUITY,Auto Dealerships,USD,Share,1.35,0.62,2.74,4.56M,176452
AHE.AX,Automotive Holdings Group Limited,ASX,EQUITY,Auto Dealerships,,Share,,,,,
TTM,Tata Motors Limited,NYQ,EQUITY,Auto Manufacturers - Major,USD,Share,34.82,30.12,51.80,19.79B,1933970
UG.PA,Peugeot S.A.,PAR,EQUITY,Auto Manufacturers - Major,EUR,Share,18.441,8.210,19.705,13.92B,5775105
BUS.V,Grande West Transportation Group Inc,VAN,EQUITY,Auto Manufacturers - Major,CAD,Share,0.77,0.19,0.95,26.27M,131700
TOM.SG,TOYOTA MOTOR,STU,EQUITY,Auto Manufacturers - Major,EUR,Share,60.111,41.723,67.664,,748
TOM.MU,TOYOTA MOTOR,MUN,EQUITY,Auto Manufacturers - Major,EUR,Share,60.47,42.22,67.03,,103
HDM.MU,HONDA MOTOR,MUN,EQUITY,Auto Manufacturers - Major,EUR,Share,0.000,23.645,33.445,,14
YMA.MU,YAMAHA MOTOR,MUN,EQUITY,Auto Manufacturers - Major,EUR,Share,21.64,12.55,23.65,,8
PEU.SG,PEUGEOT,STU,EQUITY,Auto Manufacturers - Major,EUR,Share,18.398,8.330,19.535,,4001
F,Ford Motor Co.,NYQ,EQUITY,Auto Manufacturers - Major,USD,Share,15.03,13.26,18.12,58.88B,25096900
GRV.SG,GREAT WALL MOTOR-H-,STU,EQUITY,Auto Manufacturers - Major,EUR,Share,5.204,2.753,7.210,,812
SUK.BE,SUZUKI MOTOR,BER,EQUITY,Auto Manufacturers - Major,EUR,Share,30.49,21.72,31.86,,4
HMO.DU,HINO MOTORS,DUS,EQUITY,Auto Manufacturers - Major,EUR,Share,11.576,9.730,14.530,,1
PEU.DE,Peugeot S.A.,GER,EQUITY,Auto Manufacturers - Major,EUR,Share,18.45,8.32,19.71,13.90B,14220
HYU.DE,Hyundai Motor Company,GER,EQUITY,Auto Manufacturers - Major,EUR,Share,41.03,34.10,60.40,14.20B,10992
TOM.DU,TOYOTA MOTOR,DUS,EQUITY,Auto Manufacturers - Major,EUR,Share,60.087,41.645,67.010,,133
NISA.F,NISSAN MOTOR CO LTD,FRA,EQUITY,Auto Manufacturers - Major,EUR,Share,9.154,6.677,10.252,,873
GRV.MU,GREAT WALL MOTOR-H-,MUN,EQUITY,Auto Manufacturers - Major,EUR,Share,5.314,2.793,7.071,,359
TAH.BE,TOYOTA INDUSTRIES,BER,EQUITY,Auto Manufacturers - Major,EUR,Share,52.248,33.745,58.670,,
RNL.BE,RENAULT,BER,EQUITY,Auto Manufacturers - Major,EUR,Share,94.33,52.00,98.70,,140
MMO.F,MITSUBISHI MOTORS,FRA,EQUITY,Auto Manufacturers - Major,EUR,Share,7.819,7.156,9.674,,588
VOW.DE,Volkswagen AG,GER,EQUITY,Auto Manufacturers - Major,EUR,Share,212.47,147.35,254.50,94.31B,75894
YMA.SG,YAMAHA MOTOR,STU,EQUITY,Auto Manufacturers - Major,EUR,Share,21.141,12.355,23.795,,31
ISU.DU,ISUZU MOTORS,DUS,EQUITY,Auto Manufacturers - Major,EUR,Share,11.587,9.003,13.965,,22
TYT.L,Toyota Motor Corporation,LSE,EQUITY,Auto Manufacturers - Major,JPY,Share,836562.00000,8229.77539,877800.00000,24507.38B,41489
ISU.SG,Isuzu Motors Ltd.,STU,EQUITY,Auto Manufacturers - Major,EUR,Share,11.657,9.021,14.500,10.00B,62
HMO.MU,HINO MOTORS,MUN,EQUITY,Auto Manufacturers - Major,EUR,Share,11.78,10.19,14.61,,3
ZAAP,ZAP,PNK,EQUITY,Auto Manufacturers - Major,USD,Share,0.0674,0.0400,0.1600,32.17M,190770
NISA.DU,NISSAN MOTOR CO LTD,DUS,EQUITY,Auto Manufacturers - Major,EUR,Share,9.188,6.648,10.000,,85
GM,General Motors Company,NYQ,EQUITY,Auto Manufacturers - Major,USD,Share,34.60,28.82,38.99,51.06B,14257100
NISA.BE,NISSAN MOTOR CO LTD,BER,EQUITY,Auto Manufacturers - Major,EUR,Share,9.295,6.697,10.215,,925
DAI.DE,Daimler AG,GER,EQUITY,Auto Manufacturers - Major,EUR,Share,83.74,55.10,96.07,89.31B,4620883
BMW.F,BMW,FRA,EQUITY,Auto Manufacturers - Major,EUR,Share,99.556,74.900,123.699,,9822
NSU.DU,AUDI,DUS,EQUITY,Auto Manufacturers - Major,EUR,Share,772.076,545.860,845.750,,1
MZA.SG,MAZDA MOTOR CORP,STU,EQUITY,Auto Manufacturers - Major,EUR,Share,18.435,15.871,21.746,,279
BMWA.DE,Bayerische Motoren Werke Aktiengesellschaft,GER,EQUITY,Auto Manufacturers - Major,EUR,Share,34.925,26.300,41.790,61.31B,11
MARUTI.NS,Maruti Suzuki India Limited,NSI,EQUITY,Auto Manufacturers - Major,,Share,,,,,
ZNN.V,ZENN Motor Company Inc.,VAN,EQUITY,Auto Manufacturers - Major,,Share,,0,1,,
TAH.F,TOYOTA INDUSTRIES,FRA,EQUITY,Auto Manufacturers - Major,EUR,Share,51.121,33.312,58.559,,75
VOW.BE,VOLKSWAGEN,BER,EQUITY,Auto Manufacturers - Major,EUR,Share,212.65,149.43,251.25,,40
HDM.SG,HONDA MOTOR,STU,EQUITY,Auto Manufacturers - Major,EUR,Share,29.346,23.100,33.436,,500
YMA.BE,YAMAHA MOTOR,BER,EQUITY,Auto Manufacturers - Major,EUR,Share,21.422,12.195,23.820,,4
DMO.MU,DAIHATSU MOTOR,MUN,EQUITY,Auto Manufacturers - Major,EUR,Share,12.887,10.385,14.125,,15
VKW.L,Volkswagen AG,LSE,EQUITY,Auto Manufacturers - Major,,Share,,,,,
TM,Toyota Motor Corporation,NYQ,EQUITY,Auto Manufacturers - Major,USD,Share,134.70,108.40,145.80,209.97B,255943
TOM.F,TOYOTA MOTOR,FRA,EQUITY,Auto Manufacturers - Major,EUR,Share,60.434,41.641,67.600,,1770
PIH.TO,Pacific Insight Electronics Corp.,TOR,EQUITY,Auto Parts,CAD,Share,3.64,3.01,4.95,21.14M,1634
BMW.DE,Bayerische Motoren Werke Aktiengesellschaft,GER,EQUITY,Auto Manufacturers - Major,EUR,Share,99.50,74.74,123.75,61.79B,2508369
LKQ,LKQ Corp.,NMS,EQUITY,Auto Parts,USD,Share,29.69,22.90,31.05,9.41B,1644990
MNRO,Monro Muffler Brake Inc.,NMS,EQUITY,Auto Parts,USD,Share,62.25,46.93,67.93,2.01B,169889
SIX.AX,Sprintex Limited,ASX,EQUITY,Auto Parts,AUD,Share,0.001,0.001,0.006,2.31M,90472
XDH.F,XINGDA INTERNATIONA,FRA,EQUITY,Auto Parts,EUR,Share,0.243,0.176,0.327,,4474
ACGL.BO,Automobile Corp. of Goa Ltd.,BSE,EQUITY,Auto Parts,,Share,,,,,
QTWW,Quantum Fuel Systems Technologies Worldwide Inc.,NCM,EQUITY,Auto Parts,USD,Share,2.58,1.75,5.73,62.45M,127597
WHEELS.NS,Wheels India Limited,NSI,EQUITY,Auto Parts,,Share,,,,,
GKN.L,GKN plc,LSE,EQUITY,Auto Parts,GBp,Share,350.1700,281.1000,389.0000,5.13B,4249851
SFQ.DE,Saf-Holland SA,GER,EQUITY,Auto Parts,EUR,Share,13.74,8.56,16.00,645.94M,198565
LDL,Lydall Inc.,NYQ,EQUITY,Auto Parts,USD,Share,28.84,24.20,33.57,518.25M,99252
TUBEINVES.NS,Tube Investments of India Limited,NSI,EQUITY,Auto Parts,,Share,,,,,
CAAS,China Automotive Systems Inc.,NCM,EQUITY,Auto Parts,USD,Share,8.18,6.04,10.86,244.12M,53965
ECAU,Echo Automotive Inc.,PNK,EQUITY,Auto Parts,USD,Share,0.0005,0.0002,0.0300,48935.50,859297
VOXX,VOXX International Corporation,NMS,EQUITY,Auto Parts,USD,Share,8.49,6.55,11.55,215.93M,122246
XDH.SG,XINGDA INTERNATIONA,STU,EQUITY,Auto Parts,EUR,Share,0.264,0.176,0.318,,200
SONASTEER.NS,Sona Koyo Steering Systems Limited,NSI,EQUITY,Auto Parts,,Share,,,,,
MLR.V,Melior Resources Inc.,VAN,EQUITY,Auto Parts,CAD,Share,0.079,0.050,0.135,11.63M,38561
COTE,Coates International Ltd.,PNK,EQUITY,Auto Parts,USD,Share,14.3848,0.0010,70.5000,3.35M,19370600
LEO.DE,LEONI AG,GER,EQUITY,Auto Parts,EUR,Share,58.59,37.25,63.57,1.89B,162484
UQM,UQM Technologies Inc.,ASE,EQUITY,Auto Parts,USD,Share,0.84,0.70,2.07,35.24M,55156
GMM.DE,Grammer AG,GER,EQUITY,Auto Parts,EUR,Share,31.31,24.20,41.37,331.26M,88087
THRM,Gentherm Incorporated,NMS,EQUITY,Auto Parts,USD,Share,53.75,32.54,57.95,1.85B,333729
TRW,TRW Automotive Holdings Corp.,NYQ,EQUITY,Auto Parts,,Share,,,,,
SAMKRG.BO,Samkrg Pistons and Rings Limited,BSE,EQUITY,Auto Parts,,Share,,,,,
MOD,Modine Manufacturing Company,NYQ,EQUITY,Auto Parts,USD,Share,10.90,9.85,15.31,489.97M,158465
MLSTR.PA,Streit Industries,PAR,EQUITY,Auto Parts,EUR,Share,14.41,9.35,19.75,,4
AXL,American Axle & Manufacturing Holdings Inc.,NYQ,EQUITY,Auto Parts,USD,Share,22.45,16.36,26.21,1.57B,1447210
FARE,World Moto Inc.,OBB,EQUITY,Auto Parts,USD,Share,0.007,0.003,0.065,2.45M,2593100
MGIC.PA,MGI Coutier SA,PAR,EQUITY,Auto Parts,EUR,Share,14.64,9.80,15.89,408.78M,21971
NGK.MU,NGK SPARK PLUG,MUN,EQUITY,Auto Parts,EUR,Share,26.46,20.61,27.73,,
EO.PA,Faurecia S.A.,PAR,EQUITY,Auto Parts,EUR,Share,38.868,21.560,45.921,4.47B,746355
JCI,Johnson Controls Inc.,NYQ,EQUITY,Auto Parts,USD,Share,51.25,38.60,54.52,32.29B,3854720
FDML,Federal-Mogul Holdings Corporation,NMS,EQUITY,Auto Parts,USD,Share,11.79,10.27,20.47,1.81B,199589
DLPH,Delphi Automotive PLC,NYQ,EQUITY,Auto Parts,USD,Share,86.08,58.23,90.57,23.16B,2187860
PFTI,Puradyn Filter Technologies Inc.,PNK,EQUITY,Auto Parts,USD,Share,0.176,0.100,0.330,9.59M,11273
SRI,Stoneridge Inc.,NYQ,EQUITY,Auto Parts,USD,Share,12.18,10.46,13.40,327.52M,57449
UNS.TO,Uni-Select Inc.,TOR,EQUITY,Auto Parts,CAD,Share,45.45,25.01,48.74,1.01B,39388
SYPR,Sypris Solutions Inc.,NGM,EQUITY,Auto Parts,USD,Share,1.47,1.18,5.62,27.51M,29278
LR.MI,Landi Renzo S.p.A.,MIL,EQUITY,Auto Parts,EUR,Share,0.96957,0.90200,1.35700,109.97M,183884
SSWL.NS,Steel Strips Wheels Limited,NSI,EQUITY,Auto Parts,,Share,,,,,
ACW,Accuride Corp.,NYQ,EQUITY,Auto Parts,USD,Share,4.04,3.54,5.75,177.34M,169637
TUBEINVEST.BO,Tube Investments of India Limited,BSE,EQUITY,Auto Parts,,Share,,,,,
BWA,BorgWarner Inc.,NYQ,EQUITY,Auto Parts,USD,Share,58.93,48.40,66.15,12.34B,1471430
CON.DE,Continental AG,GER,EQUITY,Auto Parts,EUR,Share,212.13,136.85,234.25,42.14B,540681
DAN,Dana Holding Corporation,NYQ,EQUITY,Auto Parts,USD,Share,21.22,16.81,24.82,3.30B,1616060
KEWIND.BO,Kew Industries Ltd.,BSE,EQUITY,Auto Parts,,Share,,,,,
GNTX,Gentex Corp.,NMS,EQUITY,Auto Parts,USD,Share,16.92,13.16,19.06,4.87B,1393210
JAYBARMAR.NS,Jay Bharat Maruti Limited,NSI,EQUITY,Auto Parts,,Share,,,,,
ZX,China Zenix Auto International Limited,NYQ,EQUITY,Auto Parts,USD,Share,1.176,0.750,2.670,45.84M,17579
BUR.PA,Burelle SA,PAR,EQUITY,Auto Parts,EUR,Share,657.53,441.00,739.00,1.14B,155
MIRG.BA,Mirgor S.A.C.I.F.I.A.,BUE,EQUITY,Auto Parts,ARS,Share,216.42,122.00,255.00,14.82B,2785
FR.PA,Valeo SA,PAR,EQUITY,Auto Parts,EUR,Share,249.80,73.94,156.70,10.14B,503586
RANEHOLDI.NS,Rane Holdings Limited,NSI,EQUITY,Auto Parts,,Share,,,,,
XTC.TO,Exco Technologies Limited,TOR,EQUITY,Auto Parts,CAD,Share,15.01,8.89,17.16,726.08M,83411
PGN.SG,PARAGON,STU,EQUITY,Auto Parts,EUR,Share,16.435,11.151,19.185,,534
SMP,Standard Motor Products Inc.,NYQ,EQUITY,Auto Parts,USD,Share,36.03,32.62,43.72,813.01M,102341
QGH.F,MULTISTRADA ARAH SA,FRA,EQUITY,Auto Parts,EUR,Share,0.011,0.009,0.022,,
CPS,Cooper-Standard Holdings Inc.,NYQ,EQUITY,Auto Parts,USD,Share,62.25,50.26,66.08,1.08B,44229
RANEENGIN.NS,Rane Engine Valve Limited,NSI,EQUITY,Auto Parts,,Share,,,,,
SWARAJENG.NS,Swaraj Engines Ltd.,NSI,EQUITY,Auto Parts,,Share,,,,,
MLR,Miller Industries Inc.,NYQ,EQUITY,Auto Parts,USD,Share,19.94,16.44,25.48,213.42M,40721
NHK.F,NHK SPRING,FRA,EQUITY,Auto Parts,EUR,Share,10.322,6.403,10.830,,5
MON.PA,Montupet SA,PAR,EQUITY,Auto Parts,EUR,Share,68.26,40.50,77.76,737.06M,21438
JCN.BE,JOHNSON CONTROLS,BER,EQUITY,Auto Parts,EUR,Share,45.91,31.19,48.65,,1
LEA,Lear Corp.,NYQ,EQUITY,Auto Parts,USD,Share,113.79,75.05,118.50,8.10B,744524
ATAR,Avatar Ventures Corp.,PNK,EQUITY,Auto Parts,USD,Share,0.010,0.010,0.040,549072.00,6416
MRE.TO,Martinrea International Inc.,TOR,EQUITY,Auto Parts,CAD,Share,13.70,8.95,14.70,1.15B,317292
VSA.BE,VALEO,BER,EQUITY,Auto Parts,EUR,Share,146.48,78.21,155.60,,5
SMP.V,Strata Minerals Inc.,VAN,EQUITY,Auto Parts,CAD,Share,0.042,0.020,0.230,1.09M,7973
WPRT,Westport Innovations Inc.,NMS,EQUITY,Auto Parts,USD,Share,5.14,3.24,18.59,312.90M,519875
