Symbol,Name,Exchange,Type,Category,Currency,Unit,LastPrice,YearLow,YearHigh,MarketCapitalisation,AverageDailyVolume
SOLLF,Shui On Land Limited,PNK,equity,,,Share,0,,0,,
RMGOF,REMGRO LTD ORD,PNK,equity,,,Share,0,,,,
DLTA.JK,Delta Djakarta Tbk.,JKT,equity,,IDR,Share,250676.00,,425000.00,,179
PERH.EX,PERNOD RICARD,EUX,equity,,EUR,Share,0.00,,111.61,,5
SUN,Sunoco LP Common Units represen,NYQ,equity,,USD,Share,45.36,,59.99,1.56B,159183
ROZ.V,Rodinia Oil Corp.,VAN,equity,,,Share,,,,,
MAB,Eaton Vance Massachusetts Munic,ASE,equity,,USD,Share,13.917,,15.140,,2406
GBLS,GLOBAL INDUSTRIES CP,PNK,equity,,,Share,,,,,
FOY.AX,Foyson Resources Limited,ASX,equity,,AUD,Share,0.006,,0.008,7.36M,1015400
O4S.SG,OSIM International Ltd,STU,equity,,EUR,Share,0.000,,1.688,875.45M,3380
HEROMOTOCO.BO,HERO MOTOCORP LTD.,BSE,equity,,,Share,,,,,
2789-OL.HK,YUANDA CHINA,HKG,equity,,HKD,Share,0.00,,,,
191420.KQ,Tego,KOE,equity,,KRW,Share,0.00,,39900.00,,
KF4B.SG,KRAFT FOODS GRP,STU,equity,,EUR,Share,76.685,,84.250,,192
QC8.BE,AFC ENERGY,BER,equity,,EUR,Share,0.59,,0.74,,541
019540.KQ,Ilji Technology Co. Ltd.,KOE,equity,,KRW,Share,0.00,,7820.00,105.13B,
KGFN.MX,KINGFISHER,MEX,equity,,MXN,Share,87.98,,95.99,,13800
YASH.ME,YAROSLAVL TYRE,MCX,equity,,RUB,Share,0.00,,71.80,4.16B,7453
SDV.L,Small Companies Dividend Ord,LSE,equity,,GBp,Share,2.04,,183.00,,1648
NVCIF,Neovasc Inc.,PNK,equity,,,Share,0,,,,
AST.L,ASCENT RESOURCES,LSE,equity,,GBp,Share,0.21,,0.60,3.35M,17600900
DRRSF,Arianne Phosphate Inc.,PNK,equity,,USD,Share,0.7223,,0.9400,68.40M,10306
ZMZN.ME,ZMZ,MCX,equity,,RUB,Share,0.00,,32.20,3.63B,998
RRU.BE,ROLLS-ROYCE HLDGS,BER,equity,,EUR,Share,13.42,,14.85,,297
PAMT,Parametric Sound Corporation,NGM,equity,,,Share,0,,,,
GEQ,Guggenheim Equal Weight Enhance,NYQ,equity,,USD,Share,19.2371,,20.7900,,29410
GTO.AS,GEMALTO,AMS,equity,,EUR,Share,80.81,,85.35,,347181
WEBNF.PK,WESTPAC BANKING CORP,PNK,equity,,,Share,,,,,
BREE.L,BREEDON AGGREGATES ,LSE,equity,,GBp,Share,47.15,,50.50,,624902
QTMI.PK,QUANTUM TELECOM INC,PNK,equity,,,Share,,,,,
EHI,Western Asset Global High Income Fund Inc.,NYQ,equity,,USD,Share,10.59,,12.86,,88468
VISESHINFO.BO,VISESH INFOTECNICS LTD.,BSE,equity,,,Share,,,,,
USFC,USA Synthetic Fuel Corporation,PNK,equity,,,Share,0,,1,,857
PMULF,Pure Multi-Family REIT LP,PNK,equity,,USD,Share,5.04,,5.34,,2819
ZFSVF,Zurich Insurance Group AG,PNK,equity,,USD,Share,312.69,,347.15,47.21B,798
WSTR.PK,WORLDSTAR ENERGY CP,PNK,equity,,,Share,,,,,
TIX.AX,360CAPITAL ORD UNIT,ASX,equity,,AUD,Share,2.47,,2.79,,144195
SCI-UN.TO,SCITI ROCS TRUST,TOR,equity,,CAD,Share,5.45,,7.24,,6002
PMF,PIMCO Municipal Income Fund Com,NYQ,equity,,USD,Share,14.07,,16.06,,65565
XSVTE.OB,XSOVT BRANDS INC,OBB,equity,,,Share,,,,,
KWGBF,KWG Resources Inc.,PNK,equity,,USD,Share,0.0134,,0.0600,15.91M,23903
SGMGF,SIGMA CAPITAL,PNK,equity,,,Share,,,,,
TNVMF,Terra Nova Energy Ltd.,PNK,equity,,USD,Share,0.0750,,0.2093,6.41M,23438
NMNZF,Nortec Minerals Corp.,PNK,equity,,USD,Share,0.0143,,0.1380,,19
SDVKF.PK,SANDVIK AB ORD,PNK,equity,,,Share,,,,,
XYLTF.PK,XYLITOL CDA INC,PNK,equity,,,Share,,,,,
WFREF,Long Run Exploration Ltd.,PNK,equity,,USD,Share,0.6251,,5.4200,110.18M,33822
5UU.SI,$ Jason Hldg,SES,equity,,,Share,,,,,
SWYDF.PK,STORNOWAY DIAMOND CP,PNK,equity,,,Share,,,,,
XX4.BE,RICHLAND RES,BER,equity,,EUR,Share,0.06,,0.08,,110
EONC,eOn Communications Corporation,NCM,equity,,,Share,0,,,,
FSD-UN.TO,FIRST TRUST ADV SH DUR HI YLD B,TOR,equity,,CAD,Share,10.71,,11.14,34.35M,9
WNDLF,Wendel,PNK,equity,,USD,Share,124.29,,151.60,6.08B,37
4S8.BE,STEF STK HLDGS,BER,equity,,EUR,Share,0.50,,0.69,,
MXTLF,Metalex Ventures Ltd.,PNK,equity,,USD,Share,0.049,,0.072,4.37M,3587
OWOO.PK,ONE WORLD,PNK,equity,,,Share,,,,,
SLNLF,Stella International Holdings Ltd.,PNK,equity,,USD,Share,2.474,,2.920,1.96B,233
GDV,Gabelli Dividend & Income Trust,NYQ,equity,,USD,Share,21.07,,22.28,,147613
PPXF.EX,KERING BASKET,EUX,equity,,,Share,,,,,
WPA.F,HANERGY THIN,FRA,equity,,EUR,Share,0.854,,0.950,,11263
035250.KS,Kangwon Land Corp.,KSC,equity,,KRW,Share,38541.90,,41750.00,8291.98B,439752
SSYOD,Victor Mining Industry Group Inc.,PNK,equity,,,Share,0,,,,
FEHZY,Far East Horizon Limited,PNK,equity,,,Share,,,,,
WELLESLEY.BO,WELLESLEY CORPORATION LTD.,BSE,equity,,,Share,,,,,
DPNEF,Daphne International Holdings Limited,PNK,equity,,,Share,0,,0,,
ZAMBISLK.BO,AMBIKA SILK MILLS LTD.,BSE,equity,,,Share,,,,,
GMICF,Genworth MI Canada Inc.,PNK,equity,,USD,Share,27.08,,37.32,2.26B,871
NOBGF.PK,NOBLE GROUP LTD,PNK,equity,,,Share,,,,,
2311.TW,ADVANCED SEMICONDT TWD10,TAI,equity,,TWD,Share,41.79,,48.05,307.59B,26585800
ELMUY,Elisa Oyj,PNK,equity,,,Share,0,,,,
JCOUF.PK,JEAN COUTU GROUP PJC,PNK,equity,,,Share,,,,,
KAPRIPH.BO,KAPRINAS PHARMACEUTICALS & CHE,BSE,equity,,,Share,,,,,
PTNDY.PK,PT VALE INDONESIA,PNK,equity,,,Share,,,,,
MDTKF,MEDIA TEK INC,PNK,equity,,USD,Share,0.00,,,,
1409.TW,SHINKONG SYNTHETIC TWD10,TAI,equity,,TWD,Share,10.29,,12.30,16.55B,2729010
STOHF,Statoil ASA,PNK,equity,,USD,Share,18.02,,30.80,55.34B,10894
STVF.PK,STEVIA FIRST CORP,PNK,equity,,,Share,,,,,
SAPR3.SA,SANEPAR     -ON,SAO,equity,,BRL,Share,7.87,,8.19,,5
JPH.BE,AB EFFECTENBETEILIG,BER,equity,,EUR,Share,16.00,,16.50,,
NONOF,Novo Nordisk A/S,PNK,equity,,USD,Share,56.04,,59.88,151.39B,26794
SMXMF,Samex Mining Corp.,PNK,equity,,USD,Share,0.0012,,0.0040,88713.09,11846
USGIF,U.S. Silver & Gold Inc.,PNK,equity,,,Share,0,,1,,
H4G.HM,HANSA GROUP,HAM,equity,,EUR,Share,0.00,,0.56,,65477
VNX.MU,NXP SEMICONDUCTORS,MUN,equity,,EUR,Share,92.15,,102.75,,338
SQY1.F,AFI DE SP GDR REG-S,FRA,equity,,EUR,Share,0.226,,0.580,,1905
ROIQW,ROI Acquisition Corp. II,NCM,equity,,USD,Share,0.26,,0.50,,14725
XE9.SG,XENCOR,STU,equity,,EUR,Share,16.863,,21.326,,55
OXA.L,OXFORD ADV SURFACES,LSE,equity,,GBp,Share,2.95,,3.99,5.44M,191209
1120-OL.HK,ARTS OPTICAL,HKG,equity,,HKD,Share,0.00,,,,
TQ-P.V,TANQ CAP CORP COM NPV,VAN,equity,,,Share,,,,,
5016.KL,WARISAN TC HOLDINGS BHD,KLS,equity,,MYR,Share,2.99,,3.64,176.74B,13702
8PO.BE,POLA ORBIS HLDG,BER,equity,,EUR,Share,46.55,,55.39,,
DEX,Delaware Enhanced Global Divide,NYQ,equity,,USD,Share,11.10,,12.90,,45014
VGGL.PK,VIGGLE INC CMN STK,PNK,equity,,,Share,,,,,
STRS.TA,STRAUSS GROUP,TLV,equity,,ILS,Share,63.61,,6155.00,650.79B,89239
HYHZF.PK,HYUNDAI HEAVY INDUST,PNK,equity,,,Share,,,,,
XMDC.PK,XTEND MEDICAL CORP,PNK,equity,,,Share,,,,,
13X.F,XINYI SOLAR HLD,FRA,equity,,EUR,Share,0.378,,0.449,,6410
MHM,Bank of America Corporation Mar,PCX,equity,,USD,Share,14.73,,14.83,,902
CNVB,Colonial Virginia Bank,PNK,equity,,,Share,0,,17,,
FXER.OB,FIRST XERIS,OBB,equity,,,Share,0,,,,
GATE.SW,GATEGROUP HLDG N,EBS,equity,,CHF,Share,29.78,,34.90,,115039
GDP.L,GOLDPLAT,LSE,equity,,GBp,Share,2.18,,4.49,3.58M,619193
RDTX.JK,Roda Vivatex Tbk,JKT,equity,,IDR,Share,5991.89,,6100.00,,11
3050-OL.HK,X ISHARES A ENR,HKG,equity,,HKD,Share,0.00,,,,
DPD,Dow 30 Premium & Dividend Incom,NYQ,equity,,,Share,0,,,,
TYIDF,Toyota Industries Corporation,PNK,equity,,USD,Share,58.13,,62.00,17.25B,163
FNMAP,Federal National Mortgage Association,OBB,equity,,USD,Share,7.38,,19.00,40.75B,3452
GWO-PP.TO,GREAT WEST LIFECO INC 5.4 PCT P,TOR,equity,,CAD,Share,25.54,,26.72,253.50M,5312
MUTHOOTFI.NS,NCD  SEC OPT1,NSI,equity,,,Share,,,,,
8050-OL.HK,YUNBO DIGITAL,HKG,equity,,HKD,Share,0.00,,,,
WPB.VI,WIENER PRIVATBK ,VIE,equity,,EUR,Share,6.84,,7.45,,673
005257.KS,GCH Corp(2PB),KSC,equity,,KRW,Share,24431.10,,45600.00,,9158
WSHLY,WSP Holdings Ltd.,PNK,equity,,USD,Share,0.0060,,0.8800,112403.50,39530
OSKFF.PK,OSISKO MINING CORP,PNK,equity,,,Share,,,,,
ARWJF,Aroway Energy Inc.,PNK,equity,,USD,Share,0.02,,0.24,617690.00,2100
006280.KS,Green Cross Corp.,KSC,equity,,KRW,Share,241446.00,,280000.00,2815.59B,72035
NGLDF.PK,NORTON GOLD FIELDS,PNK,equity,,,Share,,,,,
FIVE.IL,X5 RTL SP GDR REG-S,IOB,equity,,USD,Share,1799.19,,21.45,,122308
SIVE.ST,SIVERS IMA HOLDING,STO,equity,,SEK,Share,0.00,,7.55,144.74M,
KURRY,Kuraray Co. Ltd.,PNK,equity,,USD,Share,37.41,,42.15,4.18B,510
K.TO,KINROSS GOLD CORP.,TOR,equity,,CAD,Share,2.89,,4.54,,2601930
HYLKF.PK,WEST RED LAKE GOLD M,PNK,equity,,,Share,,,,,
IIREF,ISHARES MSCI WORLD,PNK,equity,,USD,Share,37.97,,38.75,,122
RHHVF,Roche Holding AG,PNK,equity,,USD,Share,288.70,,320.50,249.42B,1465
REDW.PK,REDWOOD FINANCIAL IN,PNK,equity,,,Share,,,,,
OTT.F,A&J; MUCKLOW GR,FRA,equity,,EUR,Share,6.654,,7.009,,11
1241.HK,SHUANGHUA H,HKG,equity,,HKD,Share,0.94,,1.65,539.50M,6268210
QEBR.PK,VIRT MED INC,PNK,equity,,,Share,,,,,
PJF.L,PROSPECT JAPAN,LSE,equity,,USD,Share,1.21,,1.19,,796
PTAXF,Petroamerica Oil Corp.,PNK,equity,,USD,Share,0.087,,0.400,65.44M,732008
PAWEF,Pacific North West Capital Corp.,PNK,equity,,USD,Share,0.01,,0.06,485150.00,4794
VTHR,Vanguard Russell 3000 ETF,NGM,equity,,USD,Share,97.36,,99.12,,10308
WWEXF,West African Iron Ore Corp.,PNK,equity,,USD,Share,0.0300,,0.0600,,8
GQMNF.PK,GOLDEN QUEEN MINING,PNK,equity,,,Share,,,,,
GOV390.NZ,GOV 15/05/21 6.00% - New Zealan,NZE,equity,,NZD,Share,0.00,,2.88,,
DSFI.JK,Dharma Samudera Fishing Industr,JKT,equity,,IDR,Share,139.58,,238.00,,20006800
NOVB,North Valley Bancorp,NMS,equity,,,Share,0,,23,,
RSEL.TA,RSL ELECTRONICS,TLV,equity,,ILS,Share,1.55,,150.00,1.49B,8143
WSBHF,Whistler Blackcomb Holdings Inc.,PNK,equity,,USD,Share,15.710,,17.732,575.34M,643
SLNLY,Stella International Holdings Ltd.,PNK,equity,,USD,Share,25.32,,28.94,2.01B,6
ANZBY.PK,AUSTRALIA AND NEW ZE,PNK,equity,,,Share,,,,,
HBNNF,HorizonsBetaPro NYMEX NatrlGas Bear+ ETF,PNK,equity,,,Share,11,,11,,16
STGN.SW,STARRAG GROUP HD N,EBS,equity,,CHF,Share,59.72,,85.00,,318
SKKAF,SK KAKEN CO LTD,PNK,equity,,,Share,0,,,,
RBS-PS,Royal Bank of Scotland Group Pl,NYQ,equity,,USD,Share,0.00,,25.03,949.24M,
JACQW,Collabrium Japan Acquisition Co,NCM,equity,,,Share,0,,,,
8390.TWO,JIIN YEEH DING ENT TWD10,TWO,equity,,TWD,Share,17.42,,20.59,,68936
UTLD.L,UTILICO ZDP-2018,LSE,equity,,GBp,Share,1.27,,146.50,,
MEME,MeeMee Media Inc.,PNK,equity,,USD,Share,0.157,,0.280,5.29M,3233
3669-OL.HK,YONGDA AUTO,HKG,equity,,HKD,Share,0.00,,,,
TYFDL,TYSON FOODS INC,PNK,equity,,,Share,0,,,,
VST.V,Vast Exploration Inc.,VAN,equity,,,Share,,,0,,
SWIR,Sierra Wireless Inc.,NMS,equity,,USD,Share,27.10,,49.13,813.80M,586494
005940.KS,Woori Investment & Securities Co. Ltd.,KSC,equity,,KRW,Share,12525.70,,17500.00,3502.02B,2236260
2101.TW,NAN KANG RUBB TIRE TWD10,TAI,equity,,TWD,Share,29.52,,35.95,24.73B,993939
WBRIF,WESTSIDE CORPORATION,PNK,equity,,,Share,,,,,
XSPY.OB,SPY INC,OBB,equity,,,Share,1,,1,,1701
TTQ.V,TTM Resources Inc.,VAN,equity,,,Share,,,,,
MNIGF,MPI Soci�t� Anonyme,PNK,equity,,,Share,6,,6,,
3UJ.BE,KENTZ CORP,BER,equity,,,Share,,,,,
RBIZ,RealBiz Media Group Inc.,PNK,equity,,USD,Share,0.058,,0.390,6.15M,142617
SNNUF,Smith & Nephew plc,PNK,equity,,USD,Share,17.47,,19.25,15.62B,949
XYLEP.AT,INTER-XYLEMP PREF,ATH,equity,,EUR,Share,0.00,,0.19,,
ANRGF,Alter NRG Corp.,PNK,equity,,USD,Share,3.66,,4.05,97.41M,20667
MVTG.PK,MANTRA VENTURE GROUP,PNK,equity,,,Share,,,,,
SKAKO.CO,SKAKO,CPH,equity,,DKK,Share,23.67,,31.30,75.22M,3720
OFG-PA,OFG Bancorp Preferred Stock,NYQ,equity,,USD,Share,0.00,,19.10,,
2966-OL.HK,KO YO GROUP-OLD,HKG,equity,,,Share,,,,,
TFECF,Thin Film Electronics ASA,PNK,equity,,USD,Share,0.7090,,1.0800,323.06M,11005
YB2N.BE,CN VANGUARD,BER,equity,,,Share,,,,,
EMJ,Eaton Vance New Jersey Municipa,ASE,equity,,USD,Share,12.82,,14.50,,7883
SHMHF.PK,SHIMACHU CO LTD,PNK,equity,,,Share,,,,,
CAF,Morgan Stanley China A Share Fu,NYQ,equity,,USD,Share,34.57,,38.08,,372692
BOE,BlackRock Global Opportunities Equity Trust,NYQ,equity,,USD,Share,13.93,,15.24,,186624
DOLLF,Dolly Varden Silver Corporation,PNK,equity,,USD,Share,0.0286,,0.1400,184506.80,9606
ARU,Ares Capital Corporation,NYQ,equity,,USD,Share,25.34,,26.02,,24098
FIFS,FIRST INV FIN SVC,PNK,equity,,,Share,,,,,
XVIVO.ST,XVIVO PERFUSION,STO,equity,,SEK,Share,38.96,,50.00,881.99M,10942
XBLA.SG,BKK LIFE ASSUR NVDR,STU,equity,,EUR,Share,1.245,,1.536,,
LTON,Linktone Ltd.,NGM,equity,,,Share,,,,,
FUJIY,FUJIFILM Holdings Corporation,PNK,equity,,USD,Share,37.14,,39.63,17.31B,10346
NNDIF,Noranda Income Fund,PNK,equity,,USD,Share,2.6531,,5.3500,,1662
PEW.L,Premier Energy and Water Ord/Inc,LSE,equity,,GBp,Share,1.83,,203.00,,1208
CANIF,Zenith Energy Ltd.,PNK,equity,,,Share,0,,,,
CKNTF,Cell Kinetics Ltd.,PNK,equity,,USD,Share,0.0042,,0.0500,37998.10,1308
4254.L,ZERO PREF,LSE,equity,,,Share,,,,,
MHZ.F,MOTOR OIL (HELLAS),FRA,equity,,EUR,Share,8.089,,8.757,,467
APNHF,Aspen Pharmacare Holdings Limited,PNK,equity,,USD,Share,31.12,,39.00,13.45B,23
ODERF,ODAKYU ELEC RAIL CO,PNK,equity,,,Share,0,,,,
LDP,Cohen & Steers Limited Duration,NYQ,equity,,USD,Share,23.56,,25.29,,90592
135317.L,MOTHERCARE I14 NP,LSE,equity,,,Share,,,,,
BSH1.BE,BAUBA PLATINUM,BER,equity,,EUR,Share,0.03,,0.05,,
TRG.MC,TUBOS REUNIDOS,MCE,equity,,,Share,,,,,
SKSDF,SAKATA SEED CORP,PNK,equity,,USD,Share,0.00,,14.09,,
KPCM,King Pine Mining Ltd.,PNK,equity,,,Share,0,,,,
CKATF,Cockatoo Coal Limited,PNK,equity,,,Share,0,,,,
DPSGY,Deutsche Post AG,PNK,equity,,USD,Share,30.12,,35.67,37.80B,60608
2012.TW,CHUN YU WORKS & CO TWD10,TAI,equity,,TWD,Share,15.08,,16.80,3.58B,152727
KMKGF.PK,KAMINAK GOLD CORP,PNK,equity,,,Share,,,,,
TVIPF.PK,T V I PACIFIC INC FG,PNK,equity,,,Share,,,,,
0866-OL.HK,CHINA QINFA,HKG,equity,,HKD,Share,0.00,,,,
TAIPF,Taipan Resources Inc,PNK,equity,,USD,Share,0.020,,0.430,1.60M,17095
2733.TWO,Vigor Kobo,TWO,equity,,TWD,Share,85.15,,125.50,,17442
001040.KS,CJ Corporation,KSC,equity,,KRW,Share,265824.00,,308000.00,8666.27B,94497
ZSARACOM.BO,SARASWATI COMMERCIAL (INDIA) L,BSE,equity,,,Share,,,,,
ZEAL.CO,ZEALAND PHARMA,CPH,equity,,DKK,Share,111.46,,123.00,,130513
AHICF,ASAHI INTEC CO LTD,PNK,equity,,,Share,,,,,
GAIN,Gladstone Investment Corporatio,NMS,equity,,USD,Share,7.81,,8.18,,167340
BBCA.JK,Bank Central Asia Tbk.,JKT,equity,,IDR,Share,13631.10,,15600.00,,14886200
SBRBF.PK,SBERBK RUSSIA GDR REGS,PNK,equity,,,Share,,,,,
ANZBY,Australia & New Zealand Banking Group Limited,PNK,equity,,USD,Share,24.76,,31.91,65.90B,59406
IDCBF,Industrial and Commercial Bank of China Limited,PNK,equity,,USD,Share,0.8214,,0.9100,263.21B,28818
OSK.SG,JAPAN EXCHANGE,STU,equity,,EUR,Share,0.000,,30.715,,
PIC.BE,PICK'N PAY HOLDINGS,BER,equity,,EUR,Share,1.88,,1.99,,
PCCWY.PK,PCCW LTD ADR NEW,PNK,equity,,,Share,,,,,
0499-OL.HK,Qingdao Holdings,HKG,equity,,HKD,Share,0.00,,,,
MBUMF,MABUCHI MOTOR CO LTD,PNK,equity,,USD,Share,55.9800,,80.9730,,3
500008.SS,CHINA ASSET MGT CO XINGHUA,SHH,equity,,,Share,,,,,
NHAWF,North Arrow Minerals Inc.,PNK,equity,,USD,Share,0.52,,1.08,19.41M,1646
DDEJF,Dundee Corporation,PNK,equity,,USD,Share,9.5149,,17.5800,552.87M,43081
QTN.F,TITAN MEDICAL,FRA,equity,,EUR,Share,1.183,,1.763,,17
RWE3.HM,RWE VZ,HAM,equity,,EUR,Share,15.18,,24.95,,269
XHFNF.PK,XINHUA FINANCE LTD,PNK,equity,,,Share,,,,,
BBRI.JK,Bank Rakyat Indonesia (Persero),JKT,equity,,IDR,Share,10860.80,,13450.00,,30284500
SYDB.CO,SYDBANK,CPH,equity,,DKK,Share,256.02,,267.50,18.35B,193457
NAS.L,North Atlantic Smaller Cos Ord,LSE,equity,,GBp,Share,24.42,,2017.25,,955
TIEUF,THAI REINSURANCE UTS,PNK,equity,,,Share,0,,,,
BKSL.JK,Sentul City Tbk.,JKT,equity,,IDR,Share,96.39,,152.00,,50977900
MNSF,Mansfelder Metals Ltd.,PNK,equity,,USD,Share,0.0197,,0.1500,281461.00,5060
XTPEF.PK,XTEP INTERNATIONAL H,PNK,equity,,,Share,,,,,
CXE,MFS High Income Municipal Trust,NYQ,equity,,USD,Share,4.67,,5.07,,65636
N4R.F,NIEUWE STEEN INV,FRA,equity,,EUR,Share,0.000,,4.700,,1451
MUEL,Paul Mueller Co.,PNK,equity,,USD,Share,31.92,,54.00,39.20M,922
ENZR,Energizer Resources Inc.,PNK,equity,,USD,Share,0.088,,0.280,22.20M,86757
QGPLF.PK,QUEST FOR GROWTH PRI,PNK,equity,,,Share,,,,,
YFGSF,YAMAGUCHI FINANCIAL,PNK,equity,,,Share,0,,,,
CTJHF,CITIC Resources Holdings Ltd.,PNK,equity,,,Share,0,,,,
ECDP,Eco Depot Inc.,PNK,equity,,USD,Share,0.0005,,0.0305,19516.40,5867500
PP.V,Pacific Potash Corporation,VAN,equity,,CAD,Share,0.010,,0.045,596500.00,116947
CXGP.PK,CHINA XINGBANG IND,PNK,equity,,,Share,,,,,
NBIIP,N B I INC CUM PFD SE,PNK,equity,,,Share,0,,0,,
0153.KL,OVERSEA ENTERPRISE BERHAD,KLS,equity,,MYR,Share,0.19,,0.28,46.55B,76929
CGO,Calamos Global Total Return Fun,NMS,equity,,USD,Share,13.670,,14.860,,19057
OSSR.CO,OSSUR,CPH,equity,,DKK,Share,23.27,,24.50,10.68B,49290
ZMR1.MU,RED TIGER MNG,MUN,equity,,EUR,Share,0.04,,0.15,,626
IMAIL-B.CO,INTERMAIL -B-,CPH,equity,,DKK,Share,0.00,,35.50,27.91M,1304
ZFPPF.PK,ZAMBEEF,PNK,equity,,,Share,,,,,
SUEZY,SUEDZUCKER AG ADR,PNK,equity,,,Share,0,,,,
SCEXF,Saracen Mineral Holdings Limited,PNK,equity,,USD,Share,0.00,,,,
OA2.F,ON ASSIGNMENT,FRA,equity,,EUR,Share,34.291,,37.285,,1
JUBLFOOD6.BO,JUBILANT FOODWORKS LTD,BSE,equity,,,Share,,,,,
Q2O.F,QSOLAR,FRA,equity,,EUR,Share,0.025,,0.466,,
ZOE.BE,ZOETIS-A,BER,equity,,EUR,Share,43.66,,50.11,,90
JEMI.L,JPMorgan Global Emerg Mkts Inc Ord,LSE,equity,,GBp,Share,1.10,,130.00,,46682
MSTJF,MEGASTAR DEVELOPMENT,PNK,equity,,,Share,0,,,,
HGRVF,Hargreaves Services Plc,PNK,equity,,USD,Share,5.66,,13.95,148.90M,314
AMZO34F.SA,AMAZON      -DRN,SAO,equity,,BRL,Share,662.64,,803.77,,323
DAWIF.PK,DAIWA INDUSTRIES LTD,PNK,equity,,,Share,,,,,
O5O.BE,ORIOLA-KD -B-,BER,equity,,EUR,Share,4.26,,4.59,,532
ICCM.TA,ICECURE MEDICAL,TLV,equity,,ILS,Share,0.12,,11.60,1.32B,225151
ZCHANAIN.BO,CHANAKYA INVESTMENTS LTD.,BSE,equity,,,Share,,,,,
NWFAF,New Focus Auto Tech Holdings Ltd,PNK,equity,,USD,Share,0.22,,0.26,451.34M,205217
KBC.HM,KONTRON,HAM,equity,,EUR,Share,0.00,,6.31,,588
BPO.TO,Brookfield Office Properties Inc.,TOR,equity,,,Share,,,,,
QPOND.OB,ECO-SHIFT POWER CORP,OBB,equity,,,Share,,,,,
WTCRF,Western Troy Capital Resources Inc.,PNK,equity,,,Share,0,,0,,
DDAIF,Daimler AG,PNK,equity,,USD,Share,93.21,,101.65,98.18B,37694
JTBK,Jetblack Corp.,PNK,equity,,,Share,0,,0,,
NVTP,NOVT Corporation,PNK,equity,,,Share,,,,,
ZVVG.F,INTEGR SP GDR REG-S,FRA,equity,,,Share,,,,,
EIV,Eaton Vance Municipal Bond Fund,ASE,equity,,USD,Share,12.25,,13.39,,27922
GRLT,Healthy & Tasty Brands Corporation,PNK,equity,,USD,Share,0.0006,,0.0700,5776.40,14302800
SMET.SW,SWMTL HOLDING,EBS,equity,,CHF,Share,0.00,,0.95,,15215
DTOR,Del Toro Silver Corp.,PNK,equity,,USD,Share,0.011,,0.018,449783.97,41066
KIMTF,KIA MOTORS CORP ORD,PNK,equity,,USD,Share,55.75,,55.75,,
DEWA.JK,Darma Henwa Tbk,JKT,equity,,IDR,Share,50.00,,50.00,,7057
T0502Y.TWO,Yuanta Duo Fu,TWO,equity,,TWD,Share,0.00,,52.15,,
KNAMF,KONAMI CO LTD,PNK,equity,,,Share,0,,,,
7BF.BE,ROYAL BAFOKENG PLAT,BER,equity,,EUR,Share,3.61,,5.16,,
BACHF,Bank of China Limited,PNK,equity,,USD,Share,0.66,,0.74,169.03B,87636
BPLD.BA,BUENOS AIRES(PROV) 2%-VAR NTS 1,BUE,equity,,ARS,Share,0.00,,830.00,,
NDCVF,Nordic Semiconductor ASA,PNK,equity,,USD,Share,6.94,,7.85,1.12B,622
135374.L,CONSORT I14 NP,LSE,equity,,,Share,,,,,
ZCPRF,Zinccorp Resources Inc.,PNK,equity,,,Share,0,,0,,7
KWGPF,KWG PROPERTY HLDGS,PNK,equity,,USD,Share,0.000,,,,
SWVI.OB,SWINGPLANE VENTURES,OBB,equity,,,Share,0,,,,
NHS,Neuberger Berman High Yield Str,ASE,equity,,USD,Share,11.92,,13.70,,45576
DNAR.JK,BANK DINAR INDONESIA TBK. PT ID,JKT,equity,,IDR,Share,139.17,,230.00,,15703
ODJAF,Odfjell SE,PNK,equity,,,Share,0,,,,
2844-OL.HK,X DBCSI300FIN,HKG,equity,,HKD,Share,0.00,,,,
8380-OL.HK,VENTUREPHAR RTS,HKG,equity,,,Share,,,,,
AFXR.SI,Q&M; Dental R,SES,equity,,,Share,,,,,
NJV,Nuveen New Jersey Municipal Val,ASE,equity,,USD,Share,14.07,,15.85,,4652
1738-OL.HK,FS ANTHRACITE,HKG,equity,,HKD,Share,0.00,,,,
KR8.F,KOMAX HLDG N ,FRA,equity,,EUR,Share,158.662,,169.947,,3
JGFCF.PK,JAGUAR FINANCIAL CP,PNK,equity,,,Share,,,,,
SEKZF,Secova Metals Corp.,PNK,equity,,,Share,0,,0,,
ISYRF,Intrinsyc Technologies Corporation,PNK,equity,,USD,Share,0.78,,0.91,14.55M,8
SDET.ST,SENSODETECT,STO,equity,,SEK,Share,0.00,,2.90,18.83M,
WNCH,Winchester International Resorts Inc.,PNK,equity,,,Share,0,,,,
GBBFF,Gold Bullion Development Corp.,PNK,equity,,USD,Share,0.016,,0.070,4.02M,21405
KCG1.F,GOLDSTRIKE RES,FRA,equity,,EUR,Share,0.099,,0.214,,2
NAWI.TA,NAWI BROTHERS GROUP,TLV,equity,,ILS,Share,20.35,,1992.00,54.85B,25543
KBCAF,KBC Advanced Technologies plc,PNK,equity,,USD,Share,1.59,,1.76,137.71M,714
HGKGF,Power Assets Holdings Limited,PNK,equity,,USD,Share,9.55,,10.42,,63
0240-OL.HK,BUILD KING HOLD,HKG,equity,,HKD,Share,0.00,,,,
PCR.V,PINECREST RESOURCES LTD,VAN,equity,,CAD,Share,0.15,,0.50,5.49M,5339
